penalty_fixed_id,clause_fixed_id,clause_description,classification_level,penalty_description,rate,employee_rate_type_code,penalty_calculated_value,calculated_includes_all_purpose,base_pay_rate_id,operative_from,operative_to,version_number,published_year,last_modified_datetime
10857,27955,Loaded rates—Casino gaming employees,2.0,120.00%,120.0,AD,31.57,False,BR103720,2022-10-01,2023-06-30,5.0,2022,2023-06-19T11:09:36+00:00
10851,27954,Loaded rates—Other than casino gaming employees,2.0,120.00%,120.0,AD,29.71,False,BR103715,2022-10-01,2023-06-30,7.0,2022,2023-06-19T11:09:36+00:00
10853,27954,Loaded rates—Other than casino gaming employees,2.0,123.40%,123.4,AD,30.55,False,BR103715,2022-10-01,2023-06-30,7.0,2022,2023-06-19T11:09:36+00:00
10859,27955,Loaded rates—Casino gaming employees,2.0,123.40%,123.4,AD,32.47,False,BR103720,2022-10-01,2023-06-30,5.0,2022,2023-06-19T11:09:36+00:00
10860,27955,Loaded rates—Casino gaming employees,2.0,126.85%,126.85,AD,33.37,False,BR103720,2022-10-01,2023-06-30,5.0,2022,2023-06-19T11:09:36+00:00
10854,27954,Loaded rates—Other than casino gaming employees,2.0,126.85%,126.85,AD,31.41,False,BR103715,2022-10-01,2023-06-30,7.0,2022,2023-06-19T11:09:36+00:00
10855,27954,Loaded rates—Other than casino gaming employees,2.0,131.05%,131.05,AD,32.45,False,BR103715,2022-10-01,2023-06-30,7.0,2022,2023-06-19T11:09:36+00:00
10861,27955,Loaded rates—Casino gaming employees,2.0,131.05%,131.05,AD,34.48,False,BR103720,2022-10-01,2023-06-30,5.0,2022,2023-06-19T11:09:36+00:00
2058,21720,Adult full-time and part-time employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AD,43.94,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
5669,22735,Adult casual casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AD,46.46,False,BR89901,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2082,21726,Adult full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AD,46.46,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
5653,22731,Adult casual employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AD,43.94,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2057,21720,Adult full-time and part-time employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AD,32.96,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
5652,22731,Adult casual employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AD,32.96,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2081,21726,Adult full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AD,34.85,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
5668,22735,Adult casual casino gaming employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AD,34.85,False,BR89901,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2053,21719,Adult full-time and part-time employees—ordinary and penalty rates,2.0,Ordinary hours,100.0,AD,21.97,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2085,21727,Adult casual casino gaming employees—ordinary and penalty rates,2.0,Ordinary hours,125.0,AD,29.04,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
2077,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,2.0,Ordinary hours,100.0,AD,23.23,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2061,21721,Adult casual employees—ordinary and penalty rates,2.0,Ordinary hours,125.0,AD,27.46,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2056,21719,Adult full-time and part-time employees—ordinary and penalty rates,2.0,Public holiday,225.0,AD,49.43,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2060,21720,Adult full-time and part-time employees—overtime rates,2.0,Public holiday,225.0,AD,49.43,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2064,21721,Adult casual employees—ordinary and penalty rates,2.0,Public holiday,250.0,AD,54.93,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2088,21727,Adult casual casino gaming employees—ordinary and penalty rates,2.0,Public holiday,250.0,AD,58.08,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
5655,22731,Adult casual employees—overtime rates,2.0,Public holiday,250.0,AD,54.93,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
5671,22735,Adult casual casino gaming employees—overtime rates,2.0,Public holiday,250.0,AD,58.08,False,BR89901,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2080,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,2.0,Public holiday,225.0,AD,52.27,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2084,21726,Adult full-time and part-time casino gaming employees—overtime rates,2.0,Public holiday,225.0,AD,52.27,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
2062,21721,Adult casual employees—ordinary and penalty rates,2.0,Saturday,150.0,AD,32.96,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2054,21719,Adult full-time and part-time employees—ordinary and penalty rates,2.0,Saturday,125.0,AD,27.46,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2078,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,2.0,Saturday,125.0,AD,29.04,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
2086,21727,Adult casual casino gaming employees—ordinary and penalty rates,2.0,Saturday,150.0,AD,34.85,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
2063,21721,Adult casual employees—ordinary and penalty rates,2.0,Sunday,175.0,AD,38.45,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2055,21719,Adult full-time and part-time employees—ordinary and penalty rates,2.0,Sunday,150.0,AD,32.96,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2087,21727,Adult casual casino gaming employees—ordinary and penalty rates,2.0,Sunday,175.0,AD,40.65,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:23+00:00
2079,21725,Adult full-time and part-time casino gaming employees—ordinary and penalty rates,2.0,Sunday,150.0,AD,34.85,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:19+00:00
5654,22731,Adult casual employees—overtime rates,2.0,Weekends,200.0,AD,43.94,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
5670,22735,Adult casual casino gaming employees—overtime rates,2.0,Weekends,200.0,AD,46.46,False,BR89901,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:27+00:00
2059,21720,Adult full-time and part-time employees—overtime rates,2.0,Weekends and rostered days off,200.0,AD,43.94,False,BR89891,2022-10-01,2023-06-30,3.0,2022,2022-06-24T11:32:01+00:00
2083,21726,Adult full-time and part-time casino gaming employees—overtime rates,2.0,Weekends and rostered days off,200.0,AD,46.46,False,BR89901,2022-10-01,2023-06-30,5.0,2022,2022-07-01T18:06:14+00:00
5689,22740,Full-time and part-time junior apprentices—waiting apprenticeship—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AP,42.1,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:56+00:00
5681,22738,Full-time and part-time junior apprentices—other than waiting apprenticeship—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,AP,32.18,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:48+00:00
5680,22738,Full-time and part-time junior apprentices—other than waiting apprenticeship—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AP,24.14,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:48+00:00
5688,22740,Full-time and part-time junior apprentices—waiting apprenticeship—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,AP,31.58,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:56+00:00
5676,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,2.0,Ordinary hours,100.0,AP,16.09,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:45+00:00
5684,22739,Full-time and part-time junior apprentices—waiting apprenticeship—ordinary and penalty rates,2.0,Ordinary hours,100.0,AP,21.05,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:52+00:00
5683,22738,Full-time and part-time junior apprentices—other than waiting apprenticeship—overtime rates,2.0,Public holiday,225.0,AP,36.2,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:48+00:00
5687,22739,Full-time and part-time junior apprentices—waiting apprenticeship—ordinary and penalty rates,2.0,Public holiday,225.0,AP,47.36,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:52+00:00
5691,22740,Full-time and part-time junior apprentices—waiting apprenticeship—overtime rates,2.0,Public holiday,225.0,AP,47.36,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:56+00:00
5679,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,2.0,Public holidays,225.0,AP,36.2,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:45+00:00
5685,22739,Full-time and part-time junior apprentices—waiting apprenticeship—ordinary and penalty rates,2.0,Saturday,125.0,AP,26.31,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:52+00:00
5677,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,2.0,Saturday,125.0,AP,20.11,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:45+00:00
5686,22739,Full-time and part-time junior apprentices—waiting apprenticeship—ordinary and penalty rates,2.0,Sunday,150.0,AP,31.58,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:52+00:00
5678,22737,Full-time and part-time junior apprentices—other than waiting apprenticeship—ordinary and penalty rates,2.0,Sunday,150.0,AP,24.14,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:45+00:00
5682,22738,Full-time and part-time junior apprentices—other than waiting apprenticeship—overtime rates,2.0,Weekends and rostered days off,200.0,AP,32.18,False,BR102180,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:48+00:00
5690,22740,Full-time and part-time junior apprentices—waiting apprenticeship—overtime rates,2.0,Weekends and rostered days off,200.0,AP,42.1,False,BR102186,2022-10-01,2023-06-30,4.0,2022,2022-07-01T18:06:56+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,32.52,False,BR100459,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,32.52,False,BR100459,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,20.5,False,BR100368,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,20.5,False,BR100368,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - after 2 hours,200.0,JN,21.98,False,BR100250,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,39.5,False,BR100457,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,25.04,False,BR100369,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,25.04,False,BR100369,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,39.5,False,BR100457,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5673,22736,Junior casual casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,46.46,False,BR100458,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,29.6,False,BR100370,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,29.6,False,BR100370,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - after 2 hours,200.0,JN,26.36,False,BR100251,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,21.98,False,BR100250,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,34.16,False,BR100371,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,34.16,False,BR100371,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5713,22729,Junior full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,46.46,False,BR100458,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,26.36,False,BR100251,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,40.98,False,BR100372,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,40.98,False,BR100372,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - after 2 hours,200.0,JN,30.76,False,BR100252,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,30.76,False,BR100252,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5661,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,45.54,False,BR100373,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5636,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,45.54,False,BR100373,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - after 2 hours,200.0,JN,37.34,False,BR100296,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,37.34,False,BR100296,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5598,22712,Junior full-time and part-time employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - after 2 hours,200.0,JN,43.94,False,BR100297,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5657,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - After 2 hours,200.0,JN,43.94,False,BR100297,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
5660,22733,Junior casual office employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,JN,15.38,False,BR100368,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5635,22717,Junior full-time and part-time office employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,JN,15.38,False,BR100368,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:23:43+00:00
5712,22729,Junior full-time and part-time casino gaming employees—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,JN,24.39,False,BR100459,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:18:18+00:00
5656,22732,Junior casual employees (other than junior office employees)—overtime rates,2.0,Monday to Friday - First 2 hours,150.0,JN,16.49,False,BR100250,2022-10-01,2023-06-30,5.0,2022,2023-03-15T08:17:23+00:00
